SK_ID_CURR,TARGET
100001,0.05153725786402809
100005,0.17203414636803024
100013,0.036093307103830005
100028,0.04946552426886395
100038,0.19278164675929538
100042,0.055840643129203164
100057,0.009260650618383411
100065,0.03847464551949229
100066,0.011779756613668809
100067,0.10738871575024414
100074,0.08164347152308625
100090,0.03771082203860946
100091,0.19286244622221932
100092,0.07619253660105016
100106,0.06468395140633772
100107,0.2538532208740706
100109,0.041815274409218554
100117,0.03065946079058298
100128,0.11638150704005218
100141,0.03949933607697117
100150,0.040303492073794134
100168,0.015320976279080776
100169,0.043915437483110276
100170,0.28560957457701813
100171,0.08852967817725145
100172,0.12827209574017817
100184,0.1127050200757102
100187,0.09159427586684166
100212,0.027730654122857006
100222,0.06849220690147134
100223,0.03631827547646731
100232,0.012500973054986663
100241,0.17057499906658646
100245,0.032393697873139934
100253,0.025738348002234235
100256,0.07274875252452498
100271,0.01645104868975937
100278,0.5701597500816666
100280,0.012861725144234528
100306,0.30868760687345265
100311,0.10826946511354504
100312,0.03383407954586541
100330,0.18481849597538633
100331,0.028054251455223746
100352,0.19516176987884692
100358,0.12084109222553596
100367,0.022519538946138645
100382,0.1739295681578408
100384,0.21326071704511104
100385,0.09550741648680505
100386,0.05585178685741573
100399,0.043984259004200665
100404,0.03598384360334388
100416,0.020657707670135632
100422,0.03615742202900209
100426,0.03472831749275653
100438,0.03674738408831951
100444,0.18696729372785376
100445,0.16237443063997978
100446,0.09108839730792662
100447,0.03411305580644933
100450,0.21821590556182152
100466,0.023697058874404035
100483,0.021826135959941408
100484,0.03839630765919423
100494,0.04951084876208182
100510,0.14060365801382677
100512,0.01324848177701255
100517,0.04041085065139643
100548,0.025799956965036147
100551,0.06658797734490361
100552,0.12216836701317729
100553,0.023563998228059716
100561,0.14977001842732807
100568,0.42270540608580975
100569,0.020030548230316324
100591,0.15198668588146919
100592,0.031235785169120376
100602,0.03427312047568956
100607,0.07425875160555409
100613,0.09266957913382887
100617,0.10680137515942287
100618,0.1397606488555081
100622,0.08707318426452251
100625,0.09914107052962401
100677,0.14747222083550507
100699,0.04813630284291156
100702,0.39268524781715836
100711,0.04098822519564865
100729,0.16154695710536518
100740,0.2660039597317832
100744,0.1616407312494532
100745,0.05274870850533998
100747,0.08788396074672811
100751,0.45675793528779784
100752,0.03986280641055754
100753,0.22123388414594425
100754,0.32229229568647727
100760,0.05883980591615168
100762,0.10084972789643586
100763,0.041108106464747454
100765,0.02867988039335952
100770,0.11189668800016961
100772,0.04038593395357408
100777,0.02586972456476379
100791,0.018411776439564206
100792,0.012629626514330373
100797,0.04357807005479486
100823,0.04413958143617969
100826,0.030664021596456648
100830,0.04622690047171474
100836,0.24431330303249751
100872,0.09334149855929869
100910,0.04661742950371661
100913,0.11330693722184436
100918,0.0354096223264962
100931,0.010443683582111861
100952,0.04629022665668961
100953,0.026420901958138315
100965,0.16838209488984568
100970,0.029837546798156974
100982,0.2562089641686332
100983,0.4143155724112149
100984,0.08105038689166369
100987,0.043186039876410925
100997,0.07170185281248717
100998,0.3288283112759386
101002,0.03644424527619768
101005,0.1689402102940396
101008,0.4472223099892505
101020,0.0669927231722187
101021,0.10062009734572744
101024,0.049344494782182294
101025,0.2657131087919883
101026,0.05237710541083784
101031,0.020377586786759373
101041,0.01949053955281048
101051,0.00802466919694648
101055,0.07702296340133527
101056,0.30625229282161465
101057,0.034062883461981726
101064,0.022375554856621772
101079,0.08662709452260417
101087,0.015145375833558475
101090,0.040943350144783605
101092,0.10360913518564124
101097,0.16441560750848444
101099,0.02599395983710031
101107,0.19325692244446258
101118,0.03758111538041829
101125,0.14237685087615423
101126,0.013667297456056157
101128,0.016218240894694317
101136,0.06552608683001149
101140,0.23472506886021957
101149,0.08699217998970205
101160,0.16296431111020276
101169,0.2376429132390016
101181,0.04908446129281595
101186,0.011777829890054957
101190,0.036605624834127506
101193,0.14646953892703085
101194,0.14567579844353912
101198,0.20517655221336523
101200,0.02202027878600761
101204,0.023223877111084805
101211,0.10382153737957762
101213,0.0538762689706842
101223,0.03857604507865228
101225,0.16417067329785381
101237,0.05399272551187938
101243,0.09562256928506332
101244,0.11522003375140984
101258,0.026908264302300755
101259,0.1689059428743012
101268,0.17110059078731013
101269,0.030765715217205704
101271,0.03844575464128381
101279,0.034433254065504675
101281,0.20260216128944286
101287,0.03485738052205848
101292,0.033296281974450614
101294,0.0404766619660694
101296,0.14750857168539783
101297,0.019455198538537662
101299,0.030831404008303486
101301,0.03946971701688908
101305,0.09964286283346607
101308,0.32436333114941507
101318,0.011453072542064464
101327,0.38561772137506245
101329,0.0133014420389466
101332,0.06159660069586488
101337,0.03854721195652371
101343,0.027807887296200796
101345,0.02649639578406455
101346,0.021374279561523747
101353,0.022843894123296477
101354,0.16068418028720882
101355,0.250874251407876
101356,0.024353569141761528
101362,0.08219679206599867
101363,0.5537924018582314
101365,0.02803096747755817
101366,0.0670699706185589
101367,0.28813511798925495
101368,0.010948455614541776
101374,0.16286507146843032
101380,0.02005561814628917
101383,0.05024833715091109
101398,0.02289280427641412
101399,0.28169959804707223
101401,0.25996472173407814
101412,0.11295260323410874
101426,0.09975502213633303
101427,0.3874578019550687
101428,0.1751893349644065
101429,0.19645132483584266
101434,0.02616904442168335
101440,0.29190171906128265
101448,0.08233272932742852
101449,0.06122273313785846
101465,0.04123065482671688
101467,0.028922336569472656
101472,0.07283399907591842
101478,0.18307072220601478
101497,0.08111831027250102
101504,0.0479764172784128
101547,0.018039693981865775
101548,0.10914314409664193
101555,0.06892953865566881
101570,0.014719655887487405
101572,0.042179247043341514
101578,0.04852487297549761
101580,0.14607142456980104
101588,0.12214283784238603
101602,0.04672298619221185
101610,0.16151842959563986
101614,0.037869438475793396
101616,0.022058108642307762
101643,0.1358037494342446
101644,0.07136194646534068
101649,0.05121006411956088
101650,0.06618440457646212
101665,0.017282777558283963
101667,0.17113920307344022
101669,0.10463758373124443
101674,0.13160555482153116
101675,0.009784008305232787
101678,0.16381663350914913
101682,0.017087802236252683
101686,0.03020241958511498
101697,0.3552811796346741
101700,0.4571289795497012
101711,0.02658219541838821
101714,0.05394861109957233
101715,0.3374764099837828
101728,0.03629659294412465
101732,0.07091682765975775
101757,0.15387276749873932
101758,0.039982766848018214
101759,0.08914664612060633
101762,0.02249990067251809
101764,0.07300335292231465
101780,0.29811228364543074
101784,0.017304988397469433
101789,0.024839151667314045
101816,0.06761853620376128
101819,0.06261782829099362
101827,0.010904715647650175
101863,0.06622136995388986
101867,0.03981775040501924
101870,0.01528820225514624
101873,0.22911022959207614
101878,0.08759537886362911
101879,0.1100753689527757
101880,0.023724052027933547
101887,0.0485909239125978
101897,0.026486325145569742
101901,0.09108051289583616
101903,0.2443770446770324
101920,0.049248589278795336
101921,0.023351049426899695
101922,0.11683205862202552
101961,0.12665192871823439
101962,0.014708632242020474
101971,0.04810705658676975
101976,0.3829298193980327
102002,0.16038439718360697
102005,0.04446722958419688
102007,0.3949552613523424
102017,0.024435508318652426
102019,0.26432266223864237
102029,0.023921125784374726
102051,0.1625210589851886
102052,0.01107200688055349
102054,0.024161933225201212
102062,0.0868151372911401
102067,0.16855482471320093
102068,0.16199293234805495
102070,0.08049859296152495
102090,0.1082606180710295
102092,0.04420455256083796
102099,0.09799921164202241
102100,0.042616924765708795
102112,0.15312693405517264
102113,0.024961978300552058
102122,0.29877903189524574
102123,0.05370312338720178
102125,0.03031628850537702
102126,0.3271339074681029
102146,0.022418905692846824
102147,0.10046072637058939
102151,0.06190073864922406
102158,0.23615238302915986
102159,0.02587126364781623
102162,0.03679503897644017
102165,0.05996393325877497
102166,0.02185949476229184
102174,0.010226900622487243
102193,0.2269889118648402
102198,0.040964369760431114
102205,0.25826644090784495
102206,0.013913059273699787
102218,0.028847311825737756
102221,0.038367015692530836
102230,0.09397500057956303
102238,0.028167023247777437
102248,0.04495550257331285
102252,0.3366232181171114
102259,0.07726137268214521
102262,0.19373957480344156
102273,0.05375821985847436
102286,0.19543257275122938
102293,0.00794711140164633
102294,0.03949598944912372
102296,0.09098135594588005
102298,0.13916997444009369
102303,0.026934273156274148
102309,0.0868680294548155
102315,0.03417788089852258
102340,0.05407587482612289
102342,0.05950280275035156
102344,0.030231490584634556
102346,0.11581466150532696
102347,0.01568895280193981
102374,0.09824403789712974
102380,0.057209685913269095
102387,0.017066858591113385
102393,0.0476414040003339
102403,0.021652203781146632
102413,0.047086026145775894
102414,0.006160035844816388
102415,0.06431880911719044
102416,0.11054918019185822
102439,0.0408445638162704
102441,0.039087692651709464
102443,0.02606854490071331
102444,0.1979408096873802
102445,0.14499266026120305
102448,0.031276845211143496
102449,0.0888829364628842
102450,0.3180758084413949
102456,0.017793856381538353
102458,0.11864376935507055
102459,0.06639615525304399
102465,0.03744838897591568
102470,0.3512815794007962
102471,0.020042055838577225
102475,0.040706473459938906
102476,0.3189420826836253
102506,0.035790253727263584
102509,0.04140784971669403
102519,0.02660231126477025
102522,0.048401278620771565
102545,0.03707367782309178
102549,0.029430875009542203
102562,0.01516628321168308
102563,0.017538015918579373
102568,0.11409837131592784
102582,0.062327592046188374
102592,0.009399109725367052
102597,0.11161321086048967
102605,0.027392264234529354
102614,0.026561237213142457
102617,0.15702278112909948
102634,0.03376925139362028
102652,0.032802421774381745
102655,0.009226658254309527
102671,0.0926139494169761
102694,0.2581636881355659
102701,0.0585910263371668
102703,0.013605685496064897
102704,0.029670282790316957
102713,0.011348175039591282
102720,0.12413873140694517
102731,0.03166987316270254
102733,0.0360298653055756
102749,0.0229014546920015
102755,0.13309116947903613
102763,0.011154953238986286
102770,0.06161164945943771
102772,0.10777320505315421
102799,0.1371659918188022
102838,0.016985690744653434
102854,0.028639114808641186
102862,0.2418929133981913
102863,0.02789275808313779
102867,0.016552472375817348
102868,0.013378127811267789
102878,0.0721962440840758
102887,0.03293015734866445
102898,0.4239395114498387
102904,0.10278858733272722
102912,0.057616024501066766
102919,0.04685185403128698
102927,0.11691698089406886
102932,0.08542561956068147
102933,0.05588574973052261
102935,0.017338136112138358
102958,0.07156139897939039
102969,0.29607596034341266
102971,0.028057271988726318
102975,0.10071438728257635
102979,0.04290934726570857
102982,0.00988757810909208
102987,0.31964740773961187
102989,0.039201984977048326
102995,0.08620258547287449
102996,0.012729865943205626
103000,0.03969203847875219
103001,0.1635219590305176
103004,0.03055528883999873
103010,0.017117643560949487
103025,0.45333340683391216
103029,0.018385027583388645
103046,0.06870401826091774
103056,0.026564139766638333
103062,0.10095650070261122
103078,0.023081542668055604
103083,0.025827094570343725
103092,0.0615861977045505
103096,0.03950459803401002
103097,0.10617892095842375
103102,0.3989081659906425
103112,0.06559517592639226
103132,0.040712621484890354
103144,0.07818635365383575
103145,0.15496482318646163
103146,0.01053576638296968
103147,0.12108326321234583
103158,0.033966651286405254
103171,0.14220633684781747
103173,0.04168079964987498
103184,0.0326481446232861
103195,0.14219375250195512
103196,0.11182247793575607
103206,0.024793066591383313
103230,0.15186206335194105
103231,0.18662845012238277
103232,0.02998665434975595
103239,0.09268821962898012
103240,0.16541666149321602
103243,0.01851073050895525
103252,0.11912028953344615
103258,0.05259128843991699
103259,0.1493956946187574
103279,0.016612535661418144
103280,0.009411777446558257
103286,0.05537987128766571
103287,0.44655933946369486
103290,0.014639044683326476
103298,0.03065303439254223
103315,0.007088976160859741
103319,0.022486648455985067
103334,0.3185202769098563
103336,0.053597614686846144
103345,0.058245007571247495
103368,0.026599580600807544
103371,0.2582891924665537
103377,0.02239968276578823
103398,0.02132983111595204
103404,0.11284781543034021
103408,0.2692574455279128
103410,0.04897043866724424
103418,0.02191229861338783
103420,0.18078294273779472
103432,0.08754705942063012
103433,0.01643372047546416
103436,0.03315988107031976
103440,0.03111151388494046
103453,0.05055348254429559
103459,0.03856194249931521
103460,0.03604976290041852
103461,0.009762553639842183
103462,0.024890374820357428
103473,0.1498863281524883
103474,0.020658373283780188
103475,0.2393204074136493
103478,0.11090544970402799
103480,0.06599273471085808
103484,0.02651665229057317
103494,0.17888460642751908
103513,0.05599022349748501
103515,0.13163977146033337
103516,0.14537777651595826
103525,0.14487307862369392
103541,0.18989538055987734
103544,0.010977883782072876
103562,0.4662669850997674
103570,0.24865075297579992
103572,0.1959866121932693
103574,0.04153829887141095
103575,0.05488833238669537
103591,0.19986936679108544
103594,0.01113093634300557
103609,0.07366294942623271
103613,0.24232560267025277
103614,0.07796121343005925
103615,0.05325644186174335
103624,0.06293045344457299
103625,0.23456029387759247
103628,0.2636949925653242
103629,0.018470844054486003
103647,0.09813271710838534
103648,0.10329846952973284
103651,0.0419670130410873
103658,0.03395261840881165
103668,0.06471375625040252
103669,0.04289743140816542
103676,0.0401412421811084
103682,0.05774393725066832
103683,0.08507207313281391
103689,0.03179275520144253
103725,0.05929574518343732
103733,0.1280652305327875
103744,0.05190460467097304
103762,0.2838961501260887
103771,0.5021052004821376
103773,0.006507852172984817
103783,0.05901346029431255
103784,0.0657721406963659
103808,0.017318650141594526
103812,0.058432248782267604
103813,0.1916271058841415
103814,0.056421441799012234
103818,0.08746380699985766
103824,0.01837962192954104
103828,0.010685763744070886
103830,0.2958926869948515
103840,0.018989736876385492
103842,0.19762933912498792
103847,0.23151048571312371
103848,0.2032670321548284
103851,0.03742069329710151
103854,0.11547921361524713
103857,0.1640850655242635
103861,0.01804003000571462
103862,0.045897083709554844
103865,0.023825070482242475
103870,0.013205305976943556
103876,0.020356388271348447
103891,0.3535934741475039
103908,0.08180972213053013
103914,0.14498065275644556
103918,0.09042033646016513
103940,0.022773321039367675
103963,0.14968734723888333
103966,0.037095242900916134
103971,0.22115060775360534
103980,0.11985920506445047
103984,0.07513780469507861
103985,0.0465382093871408
103998,0.2739324560056461
104019,0.016907229440066375
104026,0.027261633528268926
104035,0.1517325092277765
104044,0.05243253000572838
104045,0.08528111460367252
104047,0.22669830405349206
104051,0.03209977401174155
104058,0.04757157458323957
104063,0.026863828551192605
104066,0.4106105256900404
104087,0.018175118091818702
104089,0.1196955689792629
104095,0.04213221699245707
104098,0.1327531791312817
104104,0.03758343861336277
104110,0.3466894589146603
104120,0.05664031277189336
104122,0.06580219910526379
104131,0.04243687541981653
104132,0.06968387327866782
104135,0.03936783039513319
104136,0.02864395262210393
104149,0.07079468305813005
104150,0.10672028379106596
104156,0.41736739220508606
104165,0.16074832714977016
104175,0.017900602079490444
104179,0.08155082487148713
104184,0.13165039803949274
104206,0.02497734427560131
104216,0.41491277383293756
104230,0.2581040545078869
104257,0.038018598057617196
104272,0.02266569246957884
104273,0.06501316215512487
104278,0.030336118348074623
104294,0.13844118260369193
104295,0.025460679624357458
104297,0.04760059447513389
104298,0.06601453350217472
104308,0.03928488195654202
104318,0.0462755297802043
104319,0.15350666266649654
104320,0.08796664264092886
104327,0.1408209589615315
104334,0.07685920057339177
104344,0.06184155324797805
104350,0.05659418030063851
104351,0.16691910553155892
104354,0.04774811188178512
104369,0.08849083366520982
104376,0.14907359059731776
104381,0.06293840177445714
104384,0.11511806150122834
104391,0.02158603745013061
104394,0.04563550298082358
104398,0.30065348459474994
104402,0.011349219386844914
104408,0.07784178104096204
104409,0.018677924823180578
104410,0.6364657270256197
104412,0.06681034322203286
104417,0.12356926345901678
104424,0.061225996712522254
104426,0.010961394054384732
104435,0.07232491074749045
104445,0.04020607247093386
104458,0.020873024669511867
104460,0.031341514407321795
104466,0.01834934292842312
104472,0.07197366095837364
104473,0.05512562869107137
104479,0.016181819515746536
104480,0.017815867323486997
104482,0.05802415307542398
104499,0.015263253322815896
104501,0.017222237161559323
104502,0.023276289164681857
104506,0.11720580068463003
104510,0.005366870885098589
104512,0.048658156860650593
104520,0.27172173779987663
104528,0.049925354326630506
104529,0.014750495547674741
104541,0.10304785160457505
104578,0.018147927140077253
104584,0.07232389401145567
104588,0.06312510882361272
104602,0.14733340089002683
104610,0.015988186829469665
104611,0.2033073019528719
104618,0.09071598928574208
104620,0.04083074120527274
104622,0.024095869995074688
104624,0.06406661111888534
104625,0.24583114361598996
104634,0.10655995066924354
104639,0.07715333036112301
104646,0.018502599780236776
104647,0.06839861586110127
104652,0.03364331671985698
104670,0.07167382119932593
104677,0.010043750453832562
104685,0.0928372077985957
104691,0.049085796748740515
104696,0.15930546792365438
104699,0.01641435474979156
104712,0.07737184568465846
104714,0.020520117216137477
104717,0.08191146145977074
104718,0.040305440790395865
104740,0.06948911924826225
104741,0.02964939235085641
104743,0.009521357039287514
104744,0.032213398391279714
104747,0.04168768514898187
104767,0.04791224078748504
104772,0.1339312572364279
104776,0.2129209415100761
104779,0.02660115741144279
104814,0.017499972519771187
104815,0.055446390830916834
104830,0.05093334717075845
104831,0.08435162558960276
104833,0.03862865819047852
104839,0.024827666916105117
104840,0.01737011093226629
104860,0.25723597012865324
104861,0.02807023964836417
104866,0.04637632225777025
104870,0.014337439088746674
104877,0.061451485805520664
104878,0.014519973776900733
104879,0.027671754757544163
104880,0.15932801594517576
104899,0.013715279195465169
104906,0.047299764106440004
104907,0.06117263235473222
104913,0.16633255445750636
104916,0.11524685186230643
104921,0.0638763164150447
104930,0.055485658776050606
104931,0.31149082087862046
104936,0.03664231878456232
104937,0.040839064884831945
104942,0.018886857197588074
104943,0.034247876730922486
104969,0.0731224940162941
104972,0.22455801856752838
104988,0.08892906725376784
105013,0.03181312494538889
105015,0.019746533809730127
105019,0.0979714822553001
105027,0.05236248484803256
105030,0.08725223406111743
105035,0.44655379166920556
105041,0.026705994791793895
105051,0.36286322097525
105056,0.06542885341122956
105067,0.4180232312389389
105071,0.05903724429358179
105072,0.017927509129990176
105074,0.0724090152590563
105091,0.04228323809002692
105101,0.021135575268096257
105103,0.07366174801413727
105134,0.06671137823335445
105139,0.01539784415070389
105142,0.08821094212122142
105146,0.10068053078010758
105163,0.13914817790844017
105168,0.06822820304505921
105172,0.017626844661579297
105176,0.38510256413996835
105195,0.06721366119987356
105196,0.3757465160210641
105197,0.01976082735975914
105203,0.06413156892653749
105223,0.12019275215351605
105227,0.20515846382167496
105228,0.011135591292190288
105230,0.17010725690664685
105231,0.2982860020090594
105239,0.02486708758435617
105242,0.21009427212006032
